city,year,week_number,temp_mean_C,dewpoint_mean_C,RH_mean
 Cagliari,2021,38,23.5,17.71,71.2
 Cagliari,2021,39,23.74,19.29,77.9
 Cagliari,2021,40,21.36,14.58,66.9
 Cagliari,2021,41,18.03,9.72,61.0
 Cagliari,2021,42,17.37,11.79,71.8
 Cagliari,2021,43,17.55,14.25,81.9
 Cagliari,2021,44,17.16,14.5,85.0
 Cagliari,2021,45,15.18,12.29,83.4
 Cagliari,2021,46,14.63,12.33,86.4
 Cagliari,2021,47,13.43,11.32,87.6
 Cagliari,2021,48,10.83,7.01,77.8
 Cagliari,2021,49,10.67,6.31,75.2
 Cagliari,2021,50,9.54,6.13,80.5
 Cagliari,2021,51,9.62,7.3,86.3
 Cagliari,2021,52,13.61,11.52,87.7
 Cagliari,2021,53,12.63,11.24,91.4
 Cagliari,2022,1,10.63,7.66,82.6
 Cagliari,2022,2,9.2,4.13,71.8
 Cagliari,2022,3,8.81,5.19,79.1
 Cagliari,2022,4,7.92,4.23,79.6
 Cagliari,2022,5,10.6,6.93,79.4
 Cagliari,2022,6,10.28,5.41,74.0
 Cagliari,2022,7,11.54,8.43,82.1
 Cagliari,2022,8,11.52,6.8,74.2
 Cagliari,2022,9,9.29,3.04,67.2
 Cagliari,2022,10,9.25,3.54,69.9
 Cagliari,2022,11,13.06,10.47,84.6
 Cagliari,2022,12,11.33,6.45,73.0
 Cagliari,2022,13,13.37,9.51,78.4
 Cagliari,2022,14,11.73,6.95,73.7
 Cagliari,2022,15,14.12,8.17,69.0
 Cagliari,2022,16,14.7,8.97,71.0
 Cagliari,2022,17,15.84,10.49,72.6
 Cagliari,2022,18,16.32,11.55,74.8
 Cagliari,2022,19,17.53,13.04,76.6
 Cagliari,2022,20,20.43,13.68,67.2
 Cagliari,2022,21,22.38,15.62,68.3
 Cagliari,2022,22,23.36,15.31,62.8
 Cagliari,2022,23,24.47,15.81,60.7
 Cagliari,2022,24,25.36,15.58,56.9
 Cagliari,2022,25,25.99,18.16,63.8
 Cagliari,2022,26,27.07,19.33,64.4
 Cagliari,2022,27,28.33,17.52,54.1
 Cagliari,2022,28,26.46,18.61,63.6
 Cagliari,2022,29,28.37,19.84,61.8
 Cagliari,2022,30,29.16,18.02,53.3
 Cagliari,2022,31,28.42,19.44,60.2
 Cagliari,2022,32,28.26,19.84,62.6
 Cagliari,2022,33,28.16,21.12,67.2
 Cagliari,2022,34,26.39,18.62,64.0
 Cagliari,2022,35,26.22,19.21,67.4
 Cagliari,2022,36,27.57,20.81,69.0
 Cagliari,2022,37,26.26,20.16,70.8
 Cagliari,2022,38,21.98,14.47,64.4
 Cagliari,2022,39,21.06,16.15,74.4
 Cagliari,2022,40,20.55,15.18,73.1
 Cagliari,2022,41,20.18,17.0,82.9
 Cagliari,2022,42,20.25,17.07,82.9
 Cagliari,2022,43,20.69,14.3,70.2
 Cagliari,2022,44,18.17,14.66,81.2
 Cagliari,2022,45,16.74,12.97,79.7
 Cagliari,2022,46,17.21,14.17,83.2
 Cagliari,2022,47,14.88,10.81,77.2
 Cagliari,2022,48,12.3,8.52,78.7
 Cagliari,2022,49,13.52,11.06,85.9
 Cagliari,2022,50,14.79,12.09,84.4
 Cagliari,2022,51,12.96,10.89,87.9
 Cagliari,2022,52,13.14,10.71,86.1
 Cagliari,2022,53,12.83,11.47,92.0
 Cagliari,2023,1,11.89,9.83,88.0
 Cagliari,2023,2,12.6,8.57,77.3
 Cagliari,2023,3,9.95,6.6,80.1
 Cagliari,2023,4,6.71,3.82,82.7
 Cagliari,2023,5,9.46,5.88,79.6
 Cagliari,2023,6,8.17,3.18,72.3
 Cagliari,2023,7,8.81,5.46,81.2
 Cagliari,2023,8,11.8,9.04,84.4
 Cagliari,2023,9,9.47,6.17,80.5
 Cagliari,2023,10,13.42,9.71,79.4
 Cagliari,2023,11,13.2,8.2,73.1
 Cagliari,2023,12,13.84,9.97,79.3
 Cagliari,2023,13,14.39,8.44,69.4
 Cagliari,2023,14,12.07,6.85,72.6
 Cagliari,2023,15,14.13,7.9,69.1
 Cagliari,2023,16,14.81,9.18,71.4
 Cagliari,2023,17,17.69,11.32,68.8
 Cagliari,2023,18,17.9,12.73,73.2
 Cagliari,2023,19,18.01,12.27,71.0
 Cagliari,2023,20,16.72,12.44,77.0
 Cagliari,2023,21,19.18,14.59,76.6
 Cagliari,2023,22,19.71,15.61,78.6
 Cagliari,2023,23,20.72,17.39,82.1
 Cagliari,2023,24,22.68,18.02,76.6
 Cagliari,2023,25,24.93,17.07,63.5
 Cagliari,2023,26,25.21,17.73,65.4
 Cagliari,2023,27,26.14,18.14,62.9
 Cagliari,2023,28,28.34,21.7,69.0
 Cagliari,2023,29,31.22,19.73,53.8
 Cagliari,2023,30,28.03,18.2,58.0
 Cagliari,2023,31,26.56,16.97,57.7
 Cagliari,2023,32,24.31,15.38,59.8
 Cagliari,2023,33,26.54,18.93,64.8
 Cagliari,2023,34,28.67,19.99,61.3
 Cagliari,2023,35,23.85,16.1,63.3
 Cagliari,2023,36,24.99,16.75,62.4
 Cagliari,2023,37,24.85,19.42,73.5
 Cagliari,2023,38,25.25,18.74,69.1
 Cagliari,2023,39,22.46,14.65,63.6
 Cagliari,2023,40,22.05,15.85,70.3
 Cagliari,2023,41,22.41,14.98,65.8
 Cagliari,2023,42,22.07,17.01,74.2
 Cagliari,2023,43,21.15,16.65,76.6
 Cagliari,2023,44,19.22,14.14,73.5
 Cagliari,2023,45,16.73,11.8,73.7
 Cagliari,2023,46,17.53,13.05,76.1
 Cagliari,2023,47,15.02,10.16,74.3
 Cagliari,2023,48,14.72,9.23,70.7
 Cagliari,2023,49,11.72,7.38,75.5
 Cagliari,2023,50,13.62,9.32,76.6
 Cagliari,2023,51,12.0,7.6,75.2
 Cagliari,2023,52,12.25,9.48,83.9
 Cagliari,2023,53,13.58,11.09,85.5
 Cagliari,2024,1,12.41,8.97,80.3
 Cagliari,2024,2,10.0,6.41,79.1
 Cagliari,2024,3,13.12,9.59,80.0
 Cagliari,2024,4,12.17,8.61,79.8
 Cagliari,2024,5,11.01,7.78,81.8
 Cagliari,2024,6,12.64,9.32,81.5
 Cagliari,2024,7,12.57,9.32,81.5
 Cagliari,2024,8,11.65,8.1,80.1
 Cagliari,2024,9,11.59,8.83,83.9
 Cagliari,2024,10,11.67,8.22,80.2
 Cagliari,2024,11,12.79,9.14,79.5
 Cagliari,2024,12,14.69,10.55,77.9
 Cagliari,2024,13,15.29,10.43,74.0
 Cagliari,2024,14,15.65,9.31,68.2
 Cagliari,2024,15,16.55,8.91,62.9
 Cagliari,2024,16,15.23,6.72,58.4
 Cagliari,2024,17,13.88,7.13,65.4
 Cagliari,2024,18,16.37,10.43,70.3
 Cagliari,2024,19,18.1,12.06,69.3
 Cagliari,2024,20,19.73,13.85,70.7
 Cagliari,2024,21,19.63,14.13,72.3
 Cagliari,2024,22,20.58,13.13,64.1
 Cagliari,2024,23,22.04,14.76,65.2
 Cagliari,2024,24,22.0,14.04,62.4
 Cagliari,2024,25,24.41,16.84,64.1
 Cagliari,2024,26,23.8,16.54,65.5
 Cagliari,2024,27,23.61,17.08,68.1
 Cagliari,2024,28,27.13,19.17,63.6
 Cagliari,2024,29,28.35,17.97,55.6
 Cagliari,2024,30,26.13,18.9,66.7
 Cagliari,2024,31,28.89,19.0,57.3
 Cagliari,2024,32,28.04,20.25,64.4
 Cagliari,2024,33,27.27,21.3,71.2
 Cagliari,2024,34,25.39,18.94,69.4
 Cagliari,2024,35,26.14,19.76,70.1
 Cagliari,2024,36,26.47,21.36,74.8
 Cagliari,2024,37,20.76,13.68,65.0
 Cagliari,2024,38,19.97,14.99,74.3
 Cagliari,2024,39,21.68,16.36,73.7
 Cagliari,2024,40,19.34,13.88,71.9
 Cagliari,2024,41,20.1,16.19,79.3
 Cagliari,2024,42,20.33,16.99,81.8
 Cagliari,2024,43,19.97,17.73,87.3
 Cagliari,2024,44,19.42,16.89,85.8
 Cagliari,2024,45,17.21,14.53,85.0
 Cagliari,2024,46,14.8,10.93,78.9
 Cagliari,2024,47,15.47,10.27,72.2
 Cagliari,2024,48,13.93,9.94,78.4
 Cagliari,2024,49,12.76,8.37,75.4
 Cagliari,2024,50,11.51,8.42,81.9
 Cagliari,2024,51,11.2,7.4,78.4
 Cagliari,2024,52,9.71,4.34,71.1
 Cagliari,2024,53,10.33,8.12,87.0
 Cagliari,2025,1,11.74,9.26,85.5
 Cagliari,2025,2,11.54,7.49,77.2
 Cagliari,2025,3,10.18,7.27,82.8
 Cagliari,2025,4,13.5,10.61,83.8
 Cagliari,2025,5,11.4,8.81,84.9
 Cagliari,2025,6,11.06,8.58,85.4
 Cagliari,2025,7,11.71,8.48,81.8
 Cagliari,2025,8,13.19,11.11,87.8
 Cagliari,2025,9,12.41,8.62,78.8
 Cagliari,2025,10,13.31,10.24,82.5
 Cagliari,2025,11,13.32,9.61,79.3
 Cagliari,2025,12,14.04,10.64,80.7
 Cagliari,2025,13,13.11,8.31,74.0
 Cagliari,2025,14,14.31,10.21,77.5
 Cagliari,2025,15,15.53,12.2,81.4
 Cagliari,2025,16,15.04,11.22,79.1
 Cagliari,2025,17,15.66,11.78,78.8
 Cagliari,2025,18,18.12,12.74,72.8
 Cagliari,2025,19,17.64,12.55,74.0
 Cagliari,2025,20,18.43,13.44,74.4
 Cagliari,2025,21,19.46,12.19,64.9
 Cagliari,2025,22,22.03,14.03,62.6
 Cagliari,2025,23,23.94,16.51,65.7
 Cagliari,2025,24,26.03,16.12,57.1
 Cagliari,2025,25,26.2,17.33,60.1
 Cagliari,2025,26,28.1,19.13,60.1
 Cagliari,2025,27,28.04,19.62,61.8
 Cagliari,2025,28,26.02,17.65,62.2
 Cagliari,2025,29,27.53,19.15,62.9
 Cagliari,2025,30,26.05,17.21,59.5
 Cagliari,2025,31,24.38,15.34,59.2
 Cagliari,2025,32,26.9,18.34,61.6
 Cagliari,2025,33,27.25,20.23,67.0
 Cagliari,2025,34,25.86,18.17,64.5
 Cagliari,2025,35,25.87,19.15,68.2
 Cagliari,2025,36,25.3,18.24,67.0
 Cagliari,2025,37,24.33,17.8,69.1
 Cagliari,2025,38,24.01,18.53,73.1
 Cagliari,2025,39,20.67,14.64,70.3
 Cagliari,2025,40,19.41,11.15,61.0
 Cagliari,2025,41,20.48,16.34,78.2
 Cagliari,2025,42,18.73,14.57,78.0
 Cagliari,2025,43,19.06,14.04,73.8
 Cagliari,2025,44,17.78,14.33,81.2
 Cagliari,2025,45,15.87,12.59,81.6
 Cagliari,2025,46,17.04,13.61,81.2
 Cagliari,2025,47,12.06,7.9,76.3
 Cagliari,2025,48,11.46,7.62,78.3
 Cagliari,2025,49,13.18,10.28,83.3
 Cagliari,2025,50,13.8,11.91,88.8
 Cagliari,2025,51,13.6,11.88,89.6
 Cagliari,2025,52,12.09,9.86,86.6
 Cagliari,2025,53,10.6,8.15,85.1
 Cagliari,2026,1,12.0,9.87,87.5
 Camobasso,2001,1,7.54,4.89,84.1
 Camobasso,2001,2,6.98,4.62,85.5
 Camobasso,2001,3,4.4,2.55,88.0
 Camobasso,2001,4,8.44,6.52,88.1
 Camobasso,2001,5,4.03,1.25,82.7
 Camobasso,2001,6,8.33,5.59,83.7
 Camobasso,2001,7,5.59,1.49,76.4
 Camobasso,2001,8,5.49,1.72,77.9
 Camobasso,2001,9,5.95,2.66,80.5
 Camobasso,2001,10,10.54,8.09,85.5
 Camobasso,2001,11,10.36,7.07,81.6
 Camobasso,2001,12,13.29,8.78,76.5
 Camobasso,2001,13,10.17,6.27,78.4
 Camobasso,2001,14,9.09,4.7,76.3
 Camobasso,2001,15,6.62,2.49,76.7
 Camobasso,2001,16,8.45,4.51,77.8
 Camobasso,2001,17,12.4,7.93,76.0
 Camobasso,2001,18,15.55,10.21,72.4
 Camobasso,2001,19,13.02,8.21,74.1
 Camobasso,2001,20,16.79,10.5,68.5
 Camobasso,2001,21,16.31,12.37,78.8
 Camobasso,2001,22,19.19,13.47,72.1
 Camobasso,2001,23,17.5,8.87,59.8
 Camobasso,2001,24,20.01,11.79,61.4
 Camobasso,2001,25,17.91,11.57,68.8
 Camobasso,2001,26,22.56,12.07,54.7
 Camobasso,2001,27,22.04,12.51,57.4
 Camobasso,2001,28,23.41,15.9,65.9
 Camobasso,2001,29,21.54,12.43,59.2
 Camobasso,2001,30,23.69,13.62,55.9
 Camobasso,2001,31,24.92,15.65,58.2
 Camobasso,2001,32,23.73,15.26,62.4
 Camobasso,2001,33,22.55,12.77,57.5
 Camobasso,2001,34,21.75,16.21,72.9
 Camobasso,2001,35,22.0,16.38,73.0
 Camobasso,2001,36,18.17,10.96,65.5
 Camobasso,2001,37,15.19,9.27,70.1
 Camobasso,2001,38,14.98,10.23,75.6
 Camobasso,2001,39,16.86,12.08,75.5
 Camobasso,2001,40,18.27,14.49,80.3
 Camobasso,2001,41,17.51,12.14,73.3
 Camobasso,2001,42,15.42,10.29,73.6
 Camobasso,2001,43,13.43,8.75,75.3
 Camobasso,2001,44,11.43,6.28,72.3
 Camobasso,2001,45,10.93,8.21,84.8
 Camobasso,2001,46,8.8,6.05,83.6
 Camobasso,2001,47,5.11,0.91,75.5
 Camobasso,2001,48,6.06,2.77,80.3
 Camobasso,2001,49,4.41,1.23,80.5
 Camobasso,2001,50,0.94,-1.76,82.6
 Camobasso,2001,51,-0.08,-2.56,83.6
 Camobasso,2001,52,1.73,-1.04,82.3
 Camobasso,2001,53,6.29,4.62,89.2
 Camobasso,2002,1,-0.33,-6.61,64.0
 Camobasso,2002,2,2.18,-2.39,73.8
 Camobasso,2002,3,-1.42,-3.24,87.7
 Camobasso,2002,4,5.95,4.08,88.5
 Camobasso,2002,5,6.92,4.13,83.2
 Camobasso,2002,6,7.62,4.54,82.3
 Camobasso,2002,7,8.94,6.08,83.5
 Camobasso,2002,8,6.04,2.3,78.6
 Camobasso,2002,9,10.43,6.29,77.0
 Camobasso,2002,10,10.53,5.73,74.1
 Camobasso,2002,11,10.4,4.13,67.8
 Camobasso,2002,12,7.86,4.02,77.9
 Camobasso,2002,13,5.72,-0.28,67.5
 Camobasso,2002,14,8.93,5.42,80.3
 Camobasso,2002,15,11.46,8.57,83.9
 Camobasso,2002,16,9.88,6.56,80.9
 Camobasso,2002,17,11.67,7.23,76.0
 Camobasso,2002,18,14.65,8.18,67.6
 Camobasso,2002,19,13.95,10.43,80.8
 Camobasso,2002,20,15.9,10.83,74.2
 Camobasso,2002,21,16.02,11.88,78.5
 Camobasso,2002,22,16.44,10.15,68.8
 Camobasso,2002,23,16.37,11.2,73.4
 Camobasso,2002,24,21.43,11.29,55.6
 Camobasso,2002,25,25.26,15.01,55.3
 Camobasso,2002,26,21.8,16.68,74.0
 Camobasso,2002,27,22.54,15.5,66.8
 Camobasso,2002,28,23.65,16.26,65.9
 Camobasso,2002,29,20.98,15.64,74.4
 Camobasso,2002,30,20.68,15.01,71.7
 Camobasso,2002,31,21.83,17.16,76.8
 Camobasso,2002,32,19.62,15.29,78.0
 Camobasso,2002,33,20.72,14.3,69.1
 Camobasso,2002,34,20.77,16.02,75.9
 Camobasso,2002,35,17.85,14.7,82.7
 Camobasso,2002,36,17.67,14.43,82.6
 Camobasso,2002,37,16.09,11.89,77.6
 Camobasso,2002,38,17.82,13.92,79.7
 Camobasso,2002,39,11.83,8.13,78.9
 Camobasso,2002,40,12.79,9.32,81.0
 Camobasso,2002,41,13.68,11.0,85.0
 Camobasso,2002,42,13.4,9.88,80.9
 Camobasso,2002,43,14.62,11.27,81.7
 Camobasso,2002,44,13.0,9.01,78.6
 Camobasso,2002,45,6.38,2.48,77.4
 Camobasso,2002,46,14.96,10.79,77.6
 Camobasso,2002,47,11.11,7.6,80.1
 Camobasso,2002,48,10.39,8.27,87.5
 Camobasso,2002,49,6.96,5.16,88.5
 Camobasso,2002,50,6.18,4.61,90.0
 Camobasso,2002,51,4.8,2.59,86.1
 Camobasso,2002,52,8.28,7.23,93.3
 Camobasso,2002,53,8.66,7.28,91.2
 Camobasso,2003,1,8.1,5.54,84.4
 Camobasso,2003,2,3.39,0.7,83.5
 Camobasso,2003,3,5.3,2.64,84.1
 Camobasso,2003,4,6.08,3.31,83.1
 Camobasso,2003,5,1.53,-1.28,82.2
 Camobasso,2003,6,0.59,-3.6,74.9
 Camobasso,2003,7,0.6,-2.92,77.7
 Camobasso,2003,8,1.75,-2.13,76.7
 Camobasso,2003,9,6.35,2.61,78.6
 Camobasso,2003,10,6.98,1.52,71.0
 Camobasso,2003,11,3.72,-0.28,75.9
 Camobasso,2003,12,5.23,-0.73,67.6
 Camobasso,2003,13,9.85,5.33,76.0
 Camobasso,2003,14,4.86,0.53,74.9
 Camobasso,2003,15,8.31,4.44,77.9
 Camobasso,2003,16,10.49,4.85,69.6
 Camobasso,2003,17,13.17,6.86,68.3
 Camobasso,2003,18,18.54,7.72,52.0
 Camobasso,2003,19,20.27,11.65,60.6
 Camobasso,2003,20,16.06,10.48,71.5
 Camobasso,2003,21,15.45,9.3,68.3
 Camobasso,2003,22,17.96,13.61,77.0
 Camobasso,2003,23,20.68,14.97,71.8
 Camobasso,2003,24,24.25,16.09,62.5
 Camobasso,2003,25,22.38,15.72,68.2
 Camobasso,2003,26,24.4,17.39,67.8
 Camobasso,2003,27,22.02,14.19,63.4
 Camobasso,2003,28,22.35,16.03,69.5
 Camobasso,2003,29,24.45,15.84,61.5
 Camobasso,2003,30,25.72,17.05,61.8
 Camobasso,2003,31,21.49,15.58,70.9
 Camobasso,2003,32,24.95,13.79,51.8
 Camobasso,2003,33,26.52,15.52,55.0
 Camobasso,2003,34,23.58,17.45,71.1
 Camobasso,2003,35,22.98,16.88,71.6
 Camobasso,2003,36,17.28,10.82,68.1
 Camobasso,2003,37,15.37,10.43,73.8
 Camobasso,2003,38,18.05,9.62,61.5
 Camobasso,2003,39,16.69,11.81,74.8
 Camobasso,2003,40,17.33,11.36,69.7
 Camobasso,2003,41,13.73,7.88,69.8
 Camobasso,2003,42,11.08,8.16,82.6
 Camobasso,2003,43,10.91,7.8,81.9
 Camobasso,2003,44,12.42,9.25,81.7
 Camobasso,2003,45,9.8,6.18,78.9
 Camobasso,2003,46,9.49,7.16,85.9
 Camobasso,2003,47,10.8,8.73,87.5
 Camobasso,2003,48,8.46,5.71,83.4
 Camobasso,2003,49,6.1,4.29,88.6
 Camobasso,2003,50,5.36,3.1,86.2
 Camobasso,2003,51,1.48,-1.83,79.1
 Camobasso,2003,52,2.75,0.45,85.0
 Camobasso,2003,53,5.14,3.45,89.2
 Camobasso,2004,1,2.88,0.15,83.1
 Camobasso,2004,2,6.43,4.01,85.0
 Camobasso,2004,3,6.13,2.94,81.1
 Camobasso,2004,4,-1.66,-5.1,78.0
 Camobasso,2004,5,1.81,-2.76,73.9
 Camobasso,2004,6,5.69,1.88,78.4
 Camobasso,2004,7,2.44,-1.61,75.6
 Camobasso,2004,8,7.79,5.37,85.4
 Camobasso,2004,9,3.69,0.72,81.6
 Camobasso,2004,10,3.37,-0.79,75.6
 Camobasso,2004,11,7.71,4.1,79.8
 Camobasso,2004,12,8.99,5.56,80.6
 Camobasso,2004,13,7.35,3.42,77.7
 Camobasso,2004,14,11.08,7.62,80.4
 Camobasso,2004,15,8.99,6.52,85.7
 Camobasso,2004,16,9.76,7.34,85.7
 Camobasso,2004,17,11.63,7.6,78.0
 Camobasso,2004,18,13.42,9.6,79.3
 Camobasso,2004,19,10.72,6.39,76.2
 Camobasso,2004,20,11.88,6.38,71.2
 Camobasso,2004,21,13.61,7.72,70.3
 Camobasso,2004,22,14.67,10.32,77.5
 Camobasso,2004,23,15.03,11.45,81.0
 Camobasso,2004,24,19.42,13.12,70.2
 Camobasso,2004,25,19.0,13.35,71.7
 Camobasso,2004,26,22.3,16.09,70.1
 Camobasso,2004,27,23.9,15.54,63.3
 Camobasso,2004,28,20.94,12.33,61.8
 Camobasso,2004,29,23.29,12.29,52.9
 Camobasso,2004,30,22.65,15.48,66.6
 Camobasso,2004,31,21.75,14.39,65.9
 Camobasso,2004,32,22.03,17.38,76.8
 Camobasso,2004,33,22.45,15.12,65.8
 Camobasso,2004,34,22.77,12.38,54.9
 Camobasso,2004,35,20.83,12.3,60.6
 Camobasso,2004,36,20.2,13.44,67.3
 Camobasso,2004,37,19.57,11.72,64.2
 Camobasso,2004,38,17.84,15.02,84.8
 Camobasso,2004,39,14.37,10.73,79.8
 Camobasso,2004,40,16.52,11.88,75.9
 Camobasso,2004,41,16.23,13.19,83.2
 Camobasso,2004,42,14.47,11.16,81.3
 Camobasso,2004,43,16.68,13.02,80.3
 Camobasso,2004,44,17.67,12.51,73.3
 Camobasso,2004,45,10.54,7.52,82.4
 Camobasso,2004,46,8.39,5.87,84.6
 Camobasso,2004,47,5.58,1.77,77.8
 Camobasso,2004,48,8.0,5.17,83.1
 Camobasso,2004,49,11.71,9.93,89.2
 Camobasso,2004,50,7.95,5.95,87.5
 Camobasso,2004,51,4.77,1.89,82.4
 Camobasso,2004,52,4.73,2.32,84.9
 Camobasso,2004,53,4.14,0.9,79.6
 Camobasso,2005,1,4.03,-0.14,76.0
 Camobasso,2005,2,4.94,1.49,79.7
 Camobasso,2005,3,3.11,-0.63,77.3
 Camobasso,2005,4,1.25,-1.07,85.4
 Camobasso,2005,5,-0.77,-4.77,75.3
 Camobasso,2005,6,-0.89,-4.58,77.3
 Camobasso,2005,7,2.65,0.25,84.4
 Camobasso,2005,8,2.11,-0.22,85.1
 Camobasso,2005,9,-0.89,-3.78,81.8
 Camobasso,2005,10,0.89,-3.99,71.7
 Camobasso,2005,11,8.73,3.58,73.3
 Camobasso,2005,12,11.7,7.94,79.1
 Camobasso,2005,13,10.7,7.31,80.4
 Camobasso,2005,14,8.24,2.6,69.6
 Camobasso,2005,15,9.88,6.85,82.5
 Camobasso,2005,16,8.84,4.85,77.4
 Camobasso,2005,17,13.13,7.29,69.9
 Camobasso,2005,18,15.45,8.94,68.1
 Camobasso,2005,19,14.13,8.77,72.2
 Camobasso,2005,20,15.77,9.63,69.0
 Camobasso,2005,21,17.78,8.88,58.2
 Camobasso,2005,22,19.86,12.39,64.9
 Camobasso,2005,23,16.01,9.68,67.8
 Camobasso,2005,24,17.61,11.03,67.4
 Camobasso,2005,25,21.2,11.57,56.8
 Camobasso,2005,26,23.7,17.8,71.5
 Camobasso,2005,27,20.44,13.47,66.3
 Camobasso,2005,28,19.27,12.97,69.0
 Camobasso,2005,29,23.3,15.04,62.9
 Camobasso,2005,30,24.99,14.58,56.4
 Camobasso,2005,31,23.16,14.13,60.3
 Camobasso,2005,32,20.58,12.2,60.8
 Camobasso,2005,33,19.99,13.66,69.2
 Camobasso,2005,34,18.69,14.32,77.5
 Camobasso,2005,35,20.55,15.45,74.7
 Camobasso,2005,36,19.13,14.15,74.4
 Camobasso,2005,37,19.17,14.19,74.7
 Camobasso,2005,38,16.16,13.12,83.0
 Camobasso,2005,39,15.49,11.98,80.8
 Camobasso,2005,40,13.22,9.99,82.0
 Camobasso,2005,41,12.95,10.32,84.8
 Camobasso,2005,42,11.63,7.86,79.1
 Camobasso,2005,43,14.75,12.13,85.2
 Camobasso,2005,44,12.71,10.08,85.1
 Camobasso,2005,45,11.98,10.07,88.6
 Camobasso,2005,46,9.97,7.24,83.9
 Camobasso,2005,47,1.52,-1.95,79.0
 Camobasso,2005,48,6.31,3.42,82.1
 Camobasso,2005,49,6.69,4.06,83.9
 Camobasso,2005,50,5.42,3.19,85.8
 Camobasso,2005,51,0.35,-3.91,74.1
 Camobasso,2005,52,3.53,0.98,84.0
 Camobasso,2005,53,4.44,3.44,93.3
 Camobasso,2006,1,4.36,2.23,86.5
 Camobasso,2006,2,2.02,-0.82,81.8
 Camobasso,2006,3,3.29,0.11,80.5
 Camobasso,2006,4,-0.04,-3.22,79.3
 Camobasso,2006,5,6.53,2.7,78.5
 Camobasso,2006,6,1.48,-2.58,75.5
 Camobasso,2006,7,4.11,-0.17,74.8
 Camobasso,2006,8,6.72,4.45,86.1
 Camobasso,2006,9,5.32,1.87,79.4
 Camobasso,2006,10,4.25,0.79,79.1
 Camobasso,2006,11,2.66,-0.19,82.1
 Camobasso,2006,12,7.32,5.09,86.4
 Camobasso,2006,13,11.19,6.69,75.6
 Camobasso,2006,14,10.63,6.42,76.6
 Camobasso,2006,15,9.95,4.07,69.2
 Camobasso,2006,16,12.26,8.36,78.6
 Camobasso,2006,17,12.9,8.41,76.9
 Camobasso,2006,18,12.45,8.69,79.4
 Camobasso,2006,19,12.01,7.49,75.6
 Camobasso,2006,20,16.7,11.41,72.9
 Camobasso,2006,21,19.4,12.26,65.9
 Camobasso,2006,22,14.04,9.08,74.1
 Camobasso,2006,23,12.72,7.57,72.2
 Camobasso,2006,24,16.71,11.36,72.5
 Camobasso,2006,25,24.02,13.21,52.7
 Camobasso,2006,26,25.53,16.83,60.9
 Camobasso,2006,27,20.46,15.19,73.1
 Camobasso,2006,28,21.54,14.69,66.4
 Camobasso,2006,29,21.93,11.04,52.5
 Camobasso,2006,30,23.8,15.98,63.9
 Camobasso,2006,31,22.31,15.97,69.4
 Camobasso,2006,32,18.04,13.92,78.2
 Camobasso,2006,33,21.53,13.29,62.6
 Camobasso,2006,34,22.34,14.58,64.6
 Camobasso,2006,35,17.33,9.98,65.5
 Camobasso,2006,36,22.31,13.09,59.4
 Camobasso,2006,37,18.9,13.73,74.2
 Camobasso,2006,38,16.59,12.07,76.5
 Camobasso,2006,39,15.98,12.06,79.1
 Camobasso,2006,40,16.67,13.01,80.2
 Camobasso,2006,41,13.69,9.83,78.7
 Camobasso,2006,42,11.94,8.11,78.8
 Camobasso,2006,43,16.62,12.93,80.1
 Camobasso,2006,44,8.85,3.14,69.2
 Camobasso,2006,45,8.41,3.32,72.9
 Camobasso,2006,46,9.57,5.59,78.2
 Camobasso,2006,47,9.63,6.85,83.7
 Camobasso,2006,48,7.59,5.38,86.6
 Camobasso,2006,49,9.38,6.93,85.3
 Camobasso,2006,50,5.92,2.95,82.0
 Camobasso,2006,51,5.42,2.98,84.4
 Camobasso,2006,52,3.92,1.03,82.2
 Camobasso,2006,53,4.56,2.24,85.8
 Camobasso,2007,1,5.45,1.43,76.8
 Camobasso,2007,2,7.37,4.71,84.5
 Camobasso,2007,3,8.9,6.68,86.5
 Camobasso,2007,4,4.7,1.53,80.9
 Camobasso,2007,5,5.11,0.19,72.9
 Camobasso,2007,6,7.4,4.31,81.9
 Camobasso,2007,7,7.02,3.24,78.0
 Camobasso,2007,8,8.42,6.15,86.7
 Camobasso,2007,9,9.87,6.23,79.0
 Camobasso,2007,10,9.2,6.63,84.7
 Camobasso,2007,11,9.29,3.89,70.7
 Camobasso,2007,12,5.51,2.62,82.3
 Camobasso,2007,13,8.04,5.57,85.6
 Camobasso,2007,14,9.8,5.55,76.9
 Camobasso,2007,15,12.86,6.81,68.9
 Camobasso,2007,16,14.0,7.51,67.6
 Camobasso,2007,17,13.91,9.0,74.8
 Camobasso,2007,18,13.44,10.23,82.0
 Camobasso,2007,19,16.81,11.5,73.6
 Camobasso,2007,20,14.87,8.81,69.4
 Camobasso,2007,21,19.29,12.83,67.8
 Camobasso,2007,22,14.25,9.95,77.0
 Camobasso,2007,23,17.02,12.89,77.7
 Camobasso,2007,24,20.21,15.28,74.7
 Camobasso,2007,25,24.84,15.62,59.7
 Camobasso,2007,26,22.4,14.28,63.1
 Camobasso,2007,27,21.35,11.69,58.2
 Camobasso,2007,28,21.0,10.27,54.0
 Camobasso,2007,29,27.7,10.28,36.2
 Camobasso,2007,30,26.49,13.53,48.4
 Camobasso,2007,31,21.7,12.37,57.6
 Camobasso,2007,32,20.38,12.82,64.8
 Camobasso,2007,33,23.22,14.53,61.6
