Diagnostic Test Type ,Surveillance Year,Week ending Code ,HHS region ,RSV Detections,RSV Tests,Outlier,week,flu_season,year_week,rsv_positivity_rate
PCR,1718,1812,2,32.0,1.06,0,12,2017-2018,2018-12,30.188679245283016
PCR,1718,1813,2,36.0,1.054,0,13,2017-2018,2018-13,34.15559772296015
PCR,1718,1814,2,25.0,1.246,0,14,2017-2018,2018-14,20.064205457463885
PCR,1718,1815,2,23.0,1.181,0,15,2017-2018,2018-15,19.475021168501268
PCR,1718,1816,2,22.0,1.127,0,16,2017-2018,2018-16,19.520851818988465
PCR,1718,1817,2,9.0,986.0,0,17,2017-2018,2018-17,0.009127789046653144
PCR,1718,1744,3,75.0,850.0,0,44,2017-2018,2017-44,0.08823529411764706
PCR,1718,1745,3,105.0,871.0,0,45,2017-2018,2017-45,0.12055109070034443
PCR,1718,1746,3,113.0,986.0,0,46,2017-2018,2017-46,0.11460446247464504
PCR,1718,1747,3,146.0,930.0,0,47,2017-2018,2017-47,0.15698924731182795
PCR,1718,1748,3,157.0,979.0,0,48,2017-2018,2017-48,0.16036772216547499
PCR,1718,1749,3,168.0,1.031,0,49,2017-2018,2017-49,162.94859359844813
PCR,1718,1750,3,189.0,1.18,0,50,2017-2018,2017-50,160.16949152542375
PCR,1718,1751,3,216.0,1.363,0,51,2017-2018,2017-51,158.47395451210565
PCR,1718,1752,3,267.0,1.58,0,52,2017-2018,2017-52,168.9873417721519
PCR,1718,1801,3,267.0,1.766,0,1,2017-2018,2018-01,151.18912797281993
PCR,1718,1802,3,262.0,2.065,0,2,2017-2018,2018-02,126.87651331719128
PCR,1718,1803,3,257.0,2.499,0,3,2017-2018,2018-03,102.84113645458183
PCR,1718,1804,3,256.0,2.978,0,4,2017-2018,2018-04,85.96373404969778
PCR,1718,1805,3,212.0,3.54,0,5,2017-2018,2018-05,59.887005649717516
PCR,1718,1806,3,200.0,3.582,0,6,2017-2018,2018-06,55.83472920156338
PCR,1718,1807,3,183.0,3.188,0,7,2017-2018,2018-07,57.40276035131744
PCR,1718,1808,3,169.0,2.406,0,8,2017-2018,2018-08,70.24106400665003
PCR,1718,1809,3,150.0,2.149,0,9,2017-2018,2018-09,69.79990693345742
PCR,1718,1810,3,107.0,1.684,0,10,2017-2018,2018-10,63.53919239904988
PCR,1718,1811,3,76.0,1.658,0,11,2017-2018,2018-11,45.838359469240054
PCR,1718,1812,3,53.0,1.306,0,12,2017-2018,2018-12,40.58192955589586
PCR,1718,1813,3,66.0,1.433,0,13,2017-2018,2018-13,46.05722260990928
PCR,1718,1814,3,40.0,1.264,0,14,2017-2018,2018-14,31.645569620253163
PCR,1718,1815,3,27.0,993.0,0,15,2017-2018,2018-15,0.027190332326283987
PCR,1718,1816,3,27.0,970.0,0,16,2017-2018,2018-16,0.027835051546391754
PCR,1718,1817,3,18.0,899.0,0,17,2017-2018,2018-17,0.020022246941045607
PCR,1718,1744,4,128.0,1.264,0,44,2017-2018,2017-44,101.26582278481013
PCR,1718,1745,4,149.0,1.444,0,45,2017-2018,2017-45,103.18559556786704
PCR,1718,1746,4,208.0,1.482,0,46,2017-2018,2017-46,140.35087719298247
PCR,1718,1747,4,202.0,1.299,0,47,2017-2018,2017-47,155.50423402617398
PCR,1718,1748,4,206.0,1.634,0,48,2017-2018,2017-48,126.07099143206855
PCR,1718,1749,4,229.0,1.612,0,49,2017-2018,2017-49,142.05955334987593
PCR,1718,1750,4,276.0,1.92,0,50,2017-2018,2017-50,143.75
PCR,1718,1751,4,306.0,2.154,0,51,2017-2018,2017-51,142.06128133704735
PCR,1718,1752,4,306.0,2.205,0,52,2017-2018,2017-52,138.77551020408163
PCR,1718,1801,4,310.0,2.471,0,1,2017-2018,2018-01,125.4552812626467
PCR,1718,1802,4,301.0,2.72,0,2,2017-2018,2018-02,110.66176470588235
PCR,1718,1803,4,219.0,2.435,0,3,2017-2018,2018-03,89.93839835728953
PCR,1718,1804,4,215.0,2.925,0,4,2017-2018,2018-04,73.50427350427351
PCR,1718,1805,4,179.0,2.734,0,5,2017-2018,2018-05,65.47183613752743
PCR,1718,1806,4,146.0,2.767,0,6,2017-2018,2018-06,52.76472714130828
PCR,1718,1807,4,158.0,2.546,0,7,2017-2018,2018-07,62.05813040062844
PCR,1718,1808,4,130.0,2.158,0,8,2017-2018,2018-08,60.24096385542169
PCR,1718,1809,4,103.0,1.809,0,9,2017-2018,2018-09,56.93753454947485
PCR,1718,1810,4,79.0,1.772,0,10,2017-2018,2018-10,44.582392776523704
PCR,1718,1811,4,68.0,1.642,0,11,2017-2018,2018-11,41.41291108404385
PCR,1718,1812,4,66.0,1.672,0,12,2017-2018,2018-12,39.473684210526315
PCR,1718,1813,4,63.0,1.554,0,13,2017-2018,2018-13,40.54054054054054
PCR,1718,1814,4,43.0,1.558,0,14,2017-2018,2018-14,27.599486521181
PCR,1718,1815,4,36.0,1.422,0,15,2017-2018,2018-15,25.31645569620253
PCR,1718,1816,4,34.0,1.426,0,16,2017-2018,2018-16,23.842917251051894
PCR,1718,1817,4,29.0,1.375,0,17,2017-2018,2018-17,21.09090909090909
PCR,1718,1744,5,91.0,2.735,0,44,2017-2018,2017-44,33.27239488117002
PCR,1718,1745,5,180.0,3.164,0,45,2017-2018,2017-45,56.89001264222503
PCR,1718,1746,5,242.0,3.329,0,46,2017-2018,2017-46,72.69450285370982
PCR,1718,1747,5,255.0,2.911,0,47,2017-2018,2017-47,87.59876331157677
PCR,1718,1748,5,400.0,3.773,0,48,2017-2018,2017-48,106.01643254704479
PCR,1718,1749,5,473.0,4.222,0,49,2017-2018,2017-49,112.03221222169587
PCR,1718,1750,5,602.0,4.583,0,50,2017-2018,2017-50,131.35500763691905
PCR,1718,1751,5,773.0,5.969,0,51,2017-2018,2017-51,129.50242921762438
PCR,1718,1752,5,875.0,7.424,0,52,2017-2018,2017-52,117.86099137931033
PCR,1718,1801,5,846.0,8.469,0,1,2017-2018,2018-01,99.89373007438896
PCR,1718,1802,5,901.0,9.274,0,2,2017-2018,2018-02,97.15333189562217
PCR,1718,1803,5,870.0,9.239,0,3,2017-2018,2018-03,94.16603528520402
PCR,1718,1804,5,840.0,9.258,0,4,2017-2018,2018-04,90.73233959818536
PCR,1718,1805,5,832.0,9.224,0,5,2017-2018,2018-05,90.19947961838682
PCR,1718,1806,5,700.0,9.048,0,6,2017-2018,2018-06,77.36516357206013
PCR,1718,1807,5,598.0,8.629,0,7,2017-2018,2018-07,69.30119364932206
PCR,1718,1808,5,581.0,8.908,0,8,2017-2018,2018-08,65.22227211495286
PCR,1718,1809,5,474.0,6.679,0,9,2017-2018,2018-09,70.96870789040275
PCR,1718,1810,5,314.0,5.429,0,10,2017-2018,2018-10,57.83753914164671
PCR,1718,1811,5,356.0,5.058,0,11,2017-2018,2018-11,70.38355081059707
PCR,1718,1812,5,266.0,5.061,0,12,2017-2018,2018-12,52.55878284923928
PCR,1718,1813,5,253.0,4.915,0,13,2017-2018,2018-13,51.475076297049846
PCR,1718,1814,5,232.0,4.538,0,14,2017-2018,2018-14,51.123843102688404
PCR,1718,1815,5,174.0,4.326,0,15,2017-2018,2018-15,40.22191400832178
PCR,1718,1816,5,144.0,3.865,0,16,2017-2018,2018-16,37.25743855109961
PCR,1718,1817,5,130.0,3.478,0,17,2017-2018,2018-17,37.37780333525014
PCR,1718,1744,6,215.0,2.151,0,44,2017-2018,2017-44,99.95350999535101
PCR,1718,1745,6,354.0,2.347,0,45,2017-2018,2017-45,150.8308478909246
PCR,1718,1746,6,470.0,2.616,0,46,2017-2018,2017-46,179.66360856269114
PCR,1718,1747,6,434.0,2.402,0,47,2017-2018,2017-47,180.6827643630308
PCR,1718,1748,6,509.0,2.806,0,48,2017-2018,2017-48,181.39700641482537
PCR,1718,1749,6,761.0,4.202,0,49,2017-2018,2017-49,181.10423607805808
PCR,1718,1750,6,511.0,3.206,0,50,2017-2018,2017-50,159.3886462882096
PCR,1718,1751,6,704.0,4.851,0,51,2017-2018,2017-51,145.12471655328798
PCR,1718,1752,6,840.0,5.18,0,52,2017-2018,2017-52,162.16216216216216
PCR,1718,1801,6,797.0,5.477,0,1,2017-2018,2018-01,145.51761913456272
PCR,1718,1802,6,684.0,5.961,0,2,2017-2018,2018-02,114.74584801207851
PCR,1718,1803,6,661.0,6.114,0,3,2017-2018,2018-03,108.11252862283284
PCR,1718,1804,6,671.0,6.595,0,4,2017-2018,2018-04,101.7437452615618
PCR,1718,1805,6,634.0,6.654,0,5,2017-2018,2018-05,95.28103396453261
PCR,1718,1806,6,654.0,6.736,0,6,2017-2018,2018-06,97.09026128266034
PCR,1718,1807,6,644.0,6.018,0,7,2017-2018,2018-07,107.01229644400134
PCR,1718,1808,6,441.0,4.667,0,8,2017-2018,2018-08,94.49325048210842
PCR,1718,1809,6,382.0,3.959,0,9,2017-2018,2018-09,96.48901237686285
PCR,1718,1810,6,292.0,3.31,0,10,2017-2018,2018-10,88.21752265861026
PCR,1718,1811,6,177.0,2.753,0,11,2017-2018,2018-11,64.29349800217943
PCR,1718,1812,6,177.0,2.477,0,12,2017-2018,2018-12,71.45740815502624
PCR,1718,1813,6,132.0,1.986,0,13,2017-2018,2018-13,66.46525679758308
PCR,1718,1814,6,91.0,1.823,0,14,2017-2018,2018-14,49.917718047174986
PCR,1718,1815,6,82.0,1.79,0,15,2017-2018,2018-15,45.81005586592179
PCR,1718,1816,6,50.0,1.685,0,16,2017-2018,2018-16,29.673590504451038
PCR,1718,1817,6,48.0,1.57,0,17,2017-2018,2018-17,30.573248407643312
PCR,1718,1744,7,4.0,408.0,0,44,2017-2018,2017-44,0.00980392156862745
PCR,1718,1745,7,4.0,393.0,0,45,2017-2018,2017-45,0.010178117048346057
PCR,1718,1746,7,16.0,488.0,0,46,2017-2018,2017-46,0.03278688524590164
PCR,1718,1747,7,19.0,396.0,0,47,2017-2018,2017-47,0.047979797979797977
PCR,1718,1748,7,21.0,507.0,0,48,2017-2018,2017-48,0.04142011834319527
PCR,1718,1749,7,25.0,482.0,0,49,2017-2018,2017-49,0.05186721991701245
PCR,1718,1750,7,50.0,605.0,0,50,2017-2018,2017-50,0.08264462809917356
PCR,1718,1751,7,71.0,671.0,0,51,2017-2018,2017-51,0.10581222056631892
PCR,1718,1752,7,69.0,747.0,0,52,2017-2018,2017-52,0.09236947791164658
PCR,1718,1801,7,88.0,881.0,0,1,2017-2018,2018-01,0.09988649262202043
PCR,1718,1802,7,104.0,932.0,0,2,2017-2018,2018-02,0.11158798283261803
PCR,1718,1803,7,134.0,1.041,0,3,2017-2018,2018-03,128.7223823246878
PCR,1718,1804,7,151.0,1.023,0,4,2017-2018,2018-04,147.60508308895407
PCR,1718,1805,7,161.0,1.089,0,5,2017-2018,2018-05,147.84205693296602
PCR,1718,1806,7,151.0,1.089,0,6,2017-2018,2018-06,138.6593204775023
PCR,1718,1807,7,159.0,1.041,0,7,2017-2018,2018-07,152.7377521613833
PCR,1718,1808,7,121.0,981.0,0,8,2017-2018,2018-08,0.12334352701325178
PCR,1718,1809,7,122.0,974.0,0,9,2017-2018,2018-09,0.12525667351129363
PCR,1718,1810,7,101.0,830.0,0,10,2017-2018,2018-10,0.1216867469879518
PCR,1718,1811,7,90.0,692.0,0,11,2017-2018,2018-11,0.13005780346820808
PCR,1718,1812,7,64.0,631.0,0,12,2017-2018,2018-12,0.10142630744849446
PCR,1718,1813,7,53.0,574.0,0,13,2017-2018,2018-13,0.09233449477351917
PCR,1718,1814,7,34.0,506.0,0,14,2017-2018,2018-14,0.06719367588932806
PCR,1718,1815,7,36.0,495.0,0,15,2017-2018,2018-15,0.07272727272727272
PCR,1718,1816,7,31.0,430.0,0,16,2017-2018,2018-16,0.07209302325581396
PCR,1718,1817,7,24.0,428.0,0,17,2017-2018,2018-17,0.056074766355140186
PCR,1718,1744,8,10.0,953.0,0,44,2017-2018,2017-44,0.01049317943336831
PCR,1718,1745,8,18.0,1.012,0,45,2017-2018,2017-45,17.786561264822133
PCR,1718,1746,8,22.0,1.01,0,46,2017-2018,2017-46,21.782178217821784
PCR,1718,1747,8,26.0,1.08,0,47,2017-2018,2017-47,24.074074074074073
PCR,1718,1748,8,37.0,1.142,0,48,2017-2018,2017-48,32.399299474605954
PCR,1718,1749,8,44.0,1.165,0,49,2017-2018,2017-49,37.768240343347635
PCR,1718,1750,8,64.0,1.131,0,50,2017-2018,2017-50,56.58709106984969
PCR,1718,1751,8,88.0,1.45,0,51,2017-2018,2017-51,60.689655172413794
PCR,1718,1752,8,109.0,1.687,0,52,2017-2018,2017-52,64.61173681090693
PCR,1718,1801,8,122.0,1.814,0,1,2017-2018,2018-01,67.25468577728776
PCR,1718,1802,8,209.0,2.058,0,2,2017-2018,2018-02,101.55490767735667
PCR,1718,1803,8,247.0,1.896,0,3,2017-2018,2018-03,130.27426160337552
PCR,1718,1804,8,282.0,1.988,0,4,2017-2018,2018-04,141.85110663983903
PCR,1718,1805,8,418.0,2.186,0,5,2017-2018,2018-05,191.21683440073193
PCR,1718,1806,8,384.0,2.051,0,6,2017-2018,2018-06,187.2257435397367
PCR,1718,1807,8,379.0,1.853,0,7,2017-2018,2018-07,204.53318942255802
PCR,1718,1808,8,283.0,1.707,0,8,2017-2018,2018-08,165.78793204452253
PCR,1718,1809,8,281.0,1.78,0,9,2017-2018,2018-09,157.86516853932585
PCR,1718,1810,8,257.0,1.67,0,10,2017-2018,2018-10,153.89221556886227
PCR,1718,1811,8,241.0,1.587,0,11,2017-2018,2018-11,151.8588531821046
PCR,1718,1812,8,168.0,1.315,0,12,2017-2018,2018-12,127.75665399239544
PCR,1718,1813,8,136.0,1.302,0,13,2017-2018,2018-13,104.45468509984639
PCR,1718,1814,8,125.0,1.173,0,14,2017-2018,2018-14,106.56436487638533
PCR,1718,1815,8,96.0,1.164,0,15,2017-2018,2018-15,82.47422680412372
PCR,1718,1816,8,49.0,868.0,0,16,2017-2018,2018-16,0.056451612903225805
PCR,1718,1817,8,37.0,818.0,0,17,2017-2018,2018-17,0.04523227383863081
PCR,1718,1744,9,32.0,2.06,0,44,2017-2018,2017-44,15.533980582524272
PCR,1718,1745,9,52.0,2.177,0,45,2017-2018,2017-45,23.88608176389527
PCR,1718,1746,9,62.0,2.318,0,46,2017-2018,2017-46,26.747195858498706
PCR,1718,1747,9,94.0,2.044,0,47,2017-2018,2017-47,45.98825831702544
PCR,1718,1748,9,135.0,2.539,0,48,2017-2018,2017-48,53.170539582512795
PCR,1718,1749,9,189.0,2.568,0,49,2017-2018,2017-49,73.59813084112149
PCR,1718,1750,9,236.0,2.944,0,50,2017-2018,2017-50,80.16304347826087
PCR,1718,1751,9,362.0,4.14,0,51,2017-2018,2017-51,87.43961352657006
PCR,1718,1752,9,483.0,5.488,0,52,2017-2018,2017-52,88.01020408163265
PCR,1718,1801,9,587.0,6.607,0,1,2017-2018,2018-01,88.84516421976691
PCR,1718,1802,9,629.0,6.302,0,2,2017-2018,2018-02,99.80958425896542
PCR,1718,1803,9,715.0,5.37,0,3,2017-2018,2018-03,133.14711359404097
PCR,1718,1804,9,913.0,5.652,0,4,2017-2018,2018-04,161.53573956121727
PCR,1718,1805,9,920.0,5.776,0,5,2017-2018,2018-05,159.27977839335182
PCR,1718,1806,9,995.0,6.037,0,6,2017-2018,2018-06,164.81696206725195
PCR,1718,1807,9,881.0,5.395,0,7,2017-2018,2018-07,163.2993512511585
PCR,1718,1808,9,703.0,4.566,0,8,2017-2018,2018-08,153.964082347788
PCR,1718,1809,9,554.0,4.721,0,9,2017-2018,2018-09,117.34801948739674
PCR,1718,1810,9,451.0,4.404,0,10,2017-2018,2018-10,102.40690281562216
PCR,1718,1811,9,379.0,4.125,0,11,2017-2018,2018-11,91.87878787878788
PCR,1718,1812,9,324.0,3.303,0,12,2017-2018,2018-12,98.09264305177112
PCR,1718,1813,9,207.0,2.837,0,13,2017-2018,2018-13,72.96439901304194
PCR,1718,1814,9,177.0,2.521,0,14,2017-2018,2018-14,70.21023403411345
PCR,1718,1815,9,95.0,2.045,0,15,2017-2018,2018-15,46.45476772616137
PCR,1718,1816,9,63.0,1.482,0,16,2017-2018,2018-16,42.51012145748988
PCR,1718,1817,9,42.0,1.629,0,17,2017-2018,2018-17,25.78268876611418
PCR,1819,1843,1,9.0,649.0,0,43,2018-2019,2018-43,0.01386748844375963
PCR,1819,1844,1,16.0,665.0,0,44,2018-2019,2018-44,0.02406015037593985
PCR,1819,1845,1,29.0,687.0,0,45,2018-2019,2018-45,0.042212518195050945
PCR,1819,1846,1,36.0,610.0,0,46,2018-2019,2018-46,0.05901639344262295
PCR,1819,1847,1,40.0,627.0,0,47,2018-2019,2018-47,0.06379585326953748
PCR,1819,1848,1,55.0,772.0,0,48,2018-2019,2018-48,0.07124352331606218
PCR,1819,1849,1,62.0,764.0,0,49,2018-2019,2018-49,0.08115183246073299
PCR,1819,1850,1,111.0,903.0,0,50,2018-2019,2018-50,0.12292358803986711
PCR,1819,1851,1,161.0,1.091,0,51,2018-2019,2018-51,147.57103574702109
PCR,1819,1852,1,213.0,1.238,0,52,2018-2019,2018-52,172.05169628432955
PCR,1819,1901,1,241.0,1.436,0,1,2018-2019,2019-01,167.8272980501393
PCR,1819,1902,1,202.0,1.358,0,2,2018-2019,2019-02,148.7481590574374
PCR,1819,1903,1,182.0,1.441,0,3,2018-2019,2019-03,126.30117973629423
PCR,1819,1904,1,159.0,1.407,0,4,2018-2019,2019-04,113.00639658848614
PCR,1819,1905,1,178.0,1.559,0,5,2018-2019,2019-05,114.17575368826171
PCR,1819,1906,1,145.0,1.487,0,6,2018-2019,2019-06,97.51176866173503
PCR,1819,1907,1,157.0,1.538,0,7,2018-2019,2019-07,102.08062418725618
PCR,1819,1908,1,147.0,1.548,0,8,2018-2019,2019-08,94.96124031007751
PCR,1819,1909,1,120.0,1.297,0,9,2018-2019,2019-09,92.52120277563608
PCR,1819,1910,1,95.0,1.294,0,10,2018-2019,2019-10,73.41576506955178
PCR,1819,1911,1,93.0,1.313,0,11,2018-2019,2019-11,70.83015993907084
PCR,1819,1912,1,72.0,1.26,0,12,2018-2019,2019-12,57.142857142857146
PCR,1819,1913,1,80.0,1.155,0,13,2018-2019,2019-13,69.26406926406926
PCR,1819,1914,1,37.0,1.088,0,14,2018-2019,2019-14,34.00735294117647
PCR,1819,1915,1,42.0,1.091,0,15,2018-2019,2019-15,38.4967919340055
PCR,1819,1916,1,28.0,966.0,0,16,2018-2019,2019-16,0.028985507246376812
PCR,1819,1917,1,18.0,795.0,0,17,2018-2019,2019-17,0.022641509433962263
PCR,1819,1843,10,11.0,1.182,0,43,2018-2019,2018-43,9.30626057529611
PCR,1819,1844,10,16.0,1.2,0,44,2018-2019,2018-44,13.333333333333334
PCR,1819,1845,10,21.0,1.27,0,45,2018-2019,2018-45,16.53543307086614
PCR,1819,1846,10,28.0,1.279,0,46,2018-2019,2018-46,21.8921032056294
PCR,1819,1847,10,42.0,1.356,0,47,2018-2019,2018-47,30.973451327433626
PCR,1819,1848,10,75.0,1.544,0,48,2018-2019,2018-48,48.575129533678755
PCR,1819,1849,10,72.0,1.481,0,49,2018-2019,2018-49,48.615800135043884
PCR,1819,1850,10,131.0,1.717,0,50,2018-2019,2018-50,76.2958648806057
PCR,1819,1851,10,206.0,1.809,0,51,2018-2019,2018-51,113.8750690989497
PCR,1819,1852,10,255.0,2.216,0,52,2018-2019,2018-52,115.07220216606497
PCR,1819,1901,10,289.0,2.447,0,1,2018-2019,2019-01,118.10380057212913
PCR,1819,1902,10,277.0,2.568,0,2,2018-2019,2019-02,107.86604361370716
PCR,1819,1903,10,298.0,2.367,0,3,2018-2019,2019-03,125.89776087874947
PCR,1819,1904,10,349.0,2.6,0,4,2018-2019,2019-04,134.23076923076923
PCR,1819,1905,10,422.0,3.228,0,5,2018-2019,2019-05,130.73110285006194
PCR,1819,1906,10,410.0,2.9,0,6,2018-2019,2019-06,141.3793103448276
PCR,1819,1907,10,303.0,2.929,0,7,2018-2019,2019-07,103.44827586206897
PCR,1819,1908,10,262.0,3.053,0,8,2018-2019,2019-08,85.81722895512611
PCR,1819,1909,10,237.0,3.168,0,9,2018-2019,2019-09,74.81060606060606
PCR,1819,1910,10,195.0,3.438,0,10,2018-2019,2019-10,56.71902268760907
PCR,1819,1911,10,270.0,4.151,0,11,2018-2019,2019-11,65.04456757407854
PCR,1819,1912,10,217.0,4.086,0,12,2018-2019,2019-12,53.1081742535487
PCR,1819,1913,10,193.0,3.405,0,13,2018-2019,2019-13,56.68135095447871
PCR,1819,1914,10,129.0,2.582,0,14,2018-2019,2019-14,49.96127033307514
PCR,1819,1915,10,99.0,1.993,0,15,2018-2019,2019-15,49.67385850476668
PCR,1819,1916,10,66.0,1.73,0,16,2018-2019,2019-16,38.15028901734104
PCR,1819,1917,10,64.0,1.511,0,17,2018-2019,2019-17,42.35605559232297
PCR,1819,1843,2,25.0,991.0,0,43,2018-2019,2018-43,0.025227043390514632
PCR,1819,1844,2,33.0,990.0,0,44,2018-2019,2018-44,0.03333333333333333
PCR,1819,1845,2,44.0,1.032,0,45,2018-2019,2018-45,42.63565891472868
PCR,1819,1846,2,73.0,1.05,0,46,2018-2019,2018-46,69.52380952380952
PCR,1819,1847,2,76.0,1.128,0,47,2018-2019,2018-47,67.3758865248227
PCR,1819,1848,2,106.0,1.137,0,48,2018-2019,2018-48,93.2277924362357
PCR,1819,1849,2,152.0,1.206,0,49,2018-2019,2018-49,126.03648424543947
PCR,1819,1850,2,159.0,1.335,0,50,2018-2019,2018-50,119.10112359550563
PCR,1819,1851,2,245.0,1.588,0,51,2018-2019,2018-51,154.28211586901762
PCR,1819,1852,2,232.0,1.626,0,52,2018-2019,2018-52,142.68142681426815
PCR,1819,1901,2,222.0,1.915,0,1,2018-2019,2019-01,115.92689295039165
PCR,1819,1902,2,218.0,1.902,0,2,2018-2019,2019-02,114.6161934805468
PCR,1819,1903,2,160.0,1.856,0,3,2018-2019,2019-03,86.20689655172413
PCR,1819,1904,2,172.0,1.93,0,4,2018-2019,2019-04,89.11917098445596
PCR,1819,1905,2,156.0,2.182,0,5,2018-2019,2019-05,71.49404216315307
PCR,1819,1906,2,173.0,2.344,0,6,2018-2019,2019-06,73.80546075085324
PCR,1819,1907,2,157.0,2.506,0,7,2018-2019,2019-07,62.64964086193137
PCR,1819,1908,2,129.0,2.084,0,8,2018-2019,2019-08,61.90019193857965
PCR,1819,1909,2,92.0,2.176,0,9,2018-2019,2019-09,42.27941176470588
PCR,1819,1910,2,105.0,2.194,0,10,2018-2019,2019-10,47.85779398359161
PCR,1819,1911,2,83.0,1.984,0,11,2018-2019,2019-11,41.83467741935484
PCR,1819,1912,2,67.0,1.987,0,12,2018-2019,2019-12,33.71917463512833
PCR,1819,1913,2,68.0,1.846,0,13,2018-2019,2019-13,36.83640303358613
PCR,1819,1914,2,51.0,1.72,0,14,2018-2019,2019-14,29.651162790697676
PCR,1819,1915,2,35.0,1.592,0,15,2018-2019,2019-15,21.984924623115578
PCR,1819,1916,2,42.0,1.417,0,16,2018-2019,2019-16,29.640084685956246
PCR,1819,1917,2,38.0,1.279,0,17,2018-2019,2019-17,29.710711493354186
PCR,1819,1843,3,29.0,940.0,0,43,2018-2019,2018-43,0.030851063829787233
PCR,1819,1844,3,46.0,902.0,0,44,2018-2019,2018-44,0.050997782705099776
PCR,1819,1845,3,84.0,981.0,0,45,2018-2019,2018-45,0.0856269113149847
PCR,1819,1846,3,86.0,1.03,0,46,2018-2019,2018-46,83.49514563106796
PCR,1819,1847,3,118.0,1.024,0,47,2018-2019,2018-47,115.234375
PCR,1819,1848,3,156.0,1.205,0,48,2018-2019,2018-48,129.46058091286307
PCR,1819,1849,3,236.0,1.242,0,49,2018-2019,2018-49,190.01610305958133
PCR,1819,1850,3,229.0,1.374,0,50,2018-2019,2018-50,166.66666666666666
PCR,1819,1851,3,293.0,1.579,0,51,2018-2019,2018-51,185.56048131728943
PCR,1819,1852,3,271.0,1.497,0,52,2018-2019,2018-52,181.02872411489645
PCR,1819,1901,3,253.0,1.62,0,1,2018-2019,2019-01,156.17283950617283
PCR,1819,1902,3,213.0,1.423,0,2,2018-2019,2019-02,149.68376669009135
PCR,1819,1903,3,194.0,1.396,0,3,2018-2019,2019-03,138.96848137535818
PCR,1819,1904,3,171.0,1.586,0,4,2018-2019,2019-04,107.81841109709961
PCR,1819,1905,3,110.0,1.567,0,5,2018-2019,2019-05,70.19783024888322
PCR,1819,1906,3,103.0,1.572,0,6,2018-2019,2019-06,65.52162849872774
PCR,1819,1907,3,109.0,1.629,0,7,2018-2019,2019-07,66.9122160834868
PCR,1819,1908,3,80.0,1.523,0,8,2018-2019,2019-08,52.527905449770195
PCR,1819,1909,3,62.0,1.496,0,9,2018-2019,2019-09,41.44385026737968
PCR,1819,1910,3,56.0,1.417,0,10,2018-2019,2019-10,39.520112914608326
PCR,1819,1911,3,56.0,1.403,0,11,2018-2019,2019-11,39.914468995010694
PCR,1819,1912,3,43.0,1.204,0,12,2018-2019,2019-12,35.714285714285715
PCR,1819,1913,3,46.0,1.206,0,13,2018-2019,2019-13,38.14262023217247
PCR,1819,1914,3,27.0,1.055,0,14,2018-2019,2019-14,25.592417061611375
PCR,1819,1915,3,21.0,950.0,0,15,2018-2019,2019-15,0.022105263157894735
PCR,1819,1916,3,29.0,832.0,0,16,2018-2019,2019-16,0.03485576923076923
PCR,1819,1917,3,13.0,728.0,0,17,2018-2019,2019-17,0.017857142857142856
PCR,1819,1843,4,137.0,1.64,0,43,2018-2019,2018-43,83.53658536585367
PCR,1819,1844,4,154.0,1.734,0,44,2018-2019,2018-44,88.81199538638985
PCR,1819,1845,4,207.0,1.723,0,45,2018-2019,2018-45,120.13929193267556
PCR,1819,1846,4,224.0,1.957,0,46,2018-2019,2018-46,114.460909555442
PCR,1819,1847,4,233.0,1.764,0,47,2018-2019,2018-47,132.08616780045352
PCR,1819,1848,4,272.0,1.998,0,48,2018-2019,2018-48,136.13613613613614
PCR,1819,1849,4,260.0,1.919,0,49,2018-2019,2018-49,135.48723293381968
PCR,1819,1850,4,283.0,2.088,0,50,2018-2019,2018-50,135.53639846743295
PCR,1819,1851,4,274.0,2.017,0,51,2018-2019,2018-51,135.84531482399603
PCR,1819,1852,4,291.0,2.185,0,52,2018-2019,2018-52,133.1807780320366
PCR,1819,1901,4,294.0,2.434,0,1,2018-2019,2019-01,120.78882497945767
PCR,1819,1902,4,198.0,2.196,0,2,2018-2019,2019-02,90.1639344262295
PCR,1819,1903,4,166.0,2.281,0,3,2018-2019,2019-03,72.77509864094695
PCR,1819,1904,4,161.0,2.265,0,4,2018-2019,2019-04,71.08167770419426
PCR,1819,1905,4,144.0,2.464,0,5,2018-2019,2019-05,58.44155844155844
PCR,1819,1906,4,130.0,2.43,0,6,2018-2019,2019-06,53.49794238683127
PCR,1819,1907,4,109.0,2.377,0,7,2018-2019,2019-07,45.856121161127476
PCR,1819,1908,4,109.0,2.46,0,8,2018-2019,2019-08,44.3089430894309
PCR,1819,1909,4,64.0,2.273,0,9,2018-2019,2019-09,28.156621205455345
PCR,1819,1910,4,54.0,1.889,0,10,2018-2019,2019-10,28.586553732133403
PCR,1819,1911,4,72.0,2.075,0,11,2018-2019,2019-11,34.69879518072289
PCR,1819,1912,4,72.0,1.973,0,12,2018-2019,2019-12,36.492650785605676
PCR,1819,1913,4,61.0,1.875,0,13,2018-2019,2019-13,32.53333333333333
PCR,1819,1914,4,41.0,1.811,0,14,2018-2019,2019-14,22.639425731639978
PCR,1819,1915,4,24.0,1.72,0,15,2018-2019,2019-15,13.953488372093023
PCR,1819,1916,4,29.0,1.599,0,16,2018-2019,2019-16,18.13633520950594
